"Please link back to the original report when using this data: 
,United States,Travel and Tourism,,Operations,,White,,More than 20 years,6 months to 11 months,0,,0,,1,1,Difficulties with collaboration and communication,,Ability to work from home,,1,I don't know,,1,We were already issued laptops and had VPNs set up to access HQ's software on their servers. We also had video calls for meetings in the past so it was very easy to acclimate,,Just my location,,I'm working the same amount,1,"There were many layoffs due to restructuring and Covid related slowdowns, so having to communicate in foreign languages is more difficult. But I love not having to commute and enjoy those extra hours not in traffic.",Employee,1,16+ time zones,1,1,"More than 1,001",100%,No,No,No,Yes,Yes,"We have a health allowance used for gym memberships that they let us use for a second monitor, keyboard, mouse and ergonomic office chair for 2020 instead.","I hope the future will bring more flexibility with remote work. I especially love being able to use my own bathroom and be healthier too. Useage of my under-desk pedals and drinking more water and the lack of commute stress and having to be ""on"" in public all the time are such positive changes."
,Greece,Education,,Product,,White,,5 years - 9 years,5 years - 9 years,0,,1,1,1,1,Staying motivated,,Flexibility to work from any location,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,11 to 50,100%,No,No,Yes,No,Yes,No,No
,United States,Marketing,,Marketing and Advertising,,White,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Not being able to unplug,,Not having to commute,,0,,,,,,,,,,,Employee,1,6-10 time zones,1,1,51 to 100,100%,No,No,No,No,No,no,no
,United States,Media and Publishing,,Human Resources,,,"Latino heritage, White appearing, no idea which to claim on forms, ever",15 years - 19 years,Less than six months,1,0,0,,1,1,Distractions at home,,Not having to commute,,1,Yes,,1,"we were already prepared for remote work, we just ended up testing our systems for it a lot sooner than intended.",,Just my location,,I'm working more,1,"being in HR, and due to the fact that our company went remote in response to COVID, a lot of my extra work has been COVID related, so I imagine in a normal WFH situation I would have about the same amount of work.",Employee,1,16+ time zones,1,1,"501 to 1,000",76 to 99%,No,Partially,No,Yes,Yes,small WFH budget for peripherals.,"Nope, thank you!"
,United States,Marketing,,Marketing and Advertising,,White,,10 years - 14 years,6 months to 11 months,0,,0,,1,1,Not being able to unplug,,Flexibility to work from any location,,1,I don't know,,1,Technology that still allowed for connection and collaboration,,How I do my work,,I'm working more,1,Just that I have trouble taking breaks like I once did!,Employee,1,2-5 time zones,1,0,11 to 50,100%,No,No,No,Yes,Yes,Nothing more than what they would have covered in the office,We may someday go back to work (at least partially) but I hope we don't.
,Canada,Software,,Product,,White,,More than 20 years,5 years - 9 years,0,,0,,1,1,Loneliness,,Ability to have a flexible schedule,,0,,,,,,,,,,,Business owner,1,2-5 time zones,1,1,Fewer than 10,100%,No,No,No,Yes,Yes,,
,Greece,Consumer products,,Product,,White,,10 years - 14 years,6 months to 11 months,0,,0,,1,1,Staying motivated,,Not having to commute,,1,Yes,,1,"means of communication was already available, all resources available online",,Just my location,,I'm working more,1,remote workign has made team members more accountable for their work as each one in my team need to individually share their feedback and work,Employee,1,2-5 time zones,1,1,101 to 500,76 to 99%,No,Yes,No,Yes,Yes,courier costs of shipping product prototypes,1. How to effectively motivate your employees to improve their skills/career further as a results of the extra time available to them. This does not apply to all but companies should find ways to improve upon their star employees with this added extra time. 2 Sometimes its the company that needs to change and adapt to remote working  but what about the  c level and management? Is everyone onboard with this approach and if so have they adjusted their working behaviour to accommodate this?
,Trinidad & Tobago,Marketing,,,Web Development and Writing,Black or African American,,5 years - 9 years,5 years - 9 years,0,,0,,1,1,Distractions at home,,Ability to have a flexible schedule,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,Remote work is the future but employers or clients shouldn't treat this as availability to them 24/7.  Or like being in the office with constant interruptions and meetings.
,United States,Non-profit,,Marketing and Advertising,,White,,5 years - 9 years,5 years - 9 years,0,,0,,1,1,Loneliness,,Ability to have a flexible schedule,,1,I don't know,,1,IT support,,How I collaborate and communicate,,I'm working the same amount,0,No,Employee,1,2-5 time zones,0,0,"More than 1,001",51 to 75%,No,No,No,Yes,Yes,No,No
,Serbia,Financial Services,,Marketing and Advertising,,White,,5 years - 9 years,5 years - 9 years,0,,0,,1,1,Not being able to unplug,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,6-10 time zones,1,1,11 to 50,100%,No,No,No,Partially,Yes,,/
,United States,Education,,Engineering,,White,,More than 20 years,6 months to 11 months,0,,0,,1,1,Staying motivated,,Ability to have a flexible schedule,,1,I don't know,,1,We had many of the tools already in place and focused on support of existing tools rather than rolling out new tech.,,Just my location,,I'm working the same amount,0,I'm finding remote meetings to be shorter and more to the point.,Employee,0,,,1,"501 to 1,000",76 to 99%,No,No,No,Yes,Yes,no,no
,Estonia,IT and Services,,Product,,White,,10 years - 14 years,6 months to 11 months,0,,0,,1,1,Difficulties with collaboration and communication,,Flexibility to work from any location,,1,I don't know,,1,,,My work hours,,I'm working more,1,,Employee,1,1 time zone,0,0,"More than 1,001",26 to 50%,No,Yes,No,Yes,Yes,,
,United States,Non-profit,,Engineering,,White,,10 years - 14 years,1 year to 4 years,0,,1,1,1,1,Distractions at home,,Ability to spend time with family,,0,,,,,,,,,,,Employee,0,,,1,101 to 500,1 to 25%,No,No,No,No,No,lol no.,"Costs not covered: I'm one of very few non-COVID remote workers, and it's only because I was moving away and they really wanted to keep me. They're just not setup for that, and I wanted to use my Mac, not their awful Windows PC."
,United States,Software,,Marketing and Advertising,,White,,10 years - 14 years,6 months to 11 months,0,,1,0,1,1,Loneliness,,Ability to have a flexible schedule,,1,Yes,,1,They quickly issued laptops to all desktop workers and quickly came up with a plan to support everyone. And pivoted quickly.,,How I collaborate and communicate,,I'm working more,0,I’m more happy more fit and even though I’m working more I still have more time for my needs.,Employee,1,2-5 time zones,0,1,101 to 500,76 to 99%,No,No,No,Yes,Yes,No,Nope
,Canada,Software,,Marketing and Advertising,,White,,5 years - 9 years,6 months to 11 months,0,,1,1,1,1,Loneliness,,Not having to commute,,0,,,,,,,,,,,Employee,1,2-5 time zones,1,1,101 to 500,100%,No,No,No,Yes,Yes,"They provided an initial home office set up budget to buy whatever you might need that you didn't already have (desk, headphones, chairs, etc.)","My whole company is remote as a result of covid-19 but just recently announced that we will be a remote-first organization forever, going forward. Each employee has the option to go into the office (hotel-desk-style) as little or as much as they want, or go fully remote within Canada."
,United States,Education,,,Freelance writing,White,,5 years - 9 years,5 years - 9 years,0,,1,1,1,1,Distractions at home,,Ability to work from home,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,N/A
,United States,Education,,,Legal Compliance,White,,15 years - 19 years,6 months to 11 months,0,,0,,1,1,Not being able to unplug,,Not having to commute,,1,Yes,,1,"We already had the proper tools in place, and many of us worked remotely at least occasionally.",,How I collaborate and communicate,,I'm working more,1,,Employee,1,2-5 time zones,1,0,"501 to 1,000",100%,No,No,No,Yes,Yes,,
,France,IT and Services,,Design,,White,,10 years - 14 years,1 year to 4 years,0,,1,1,1,1,Not being able to unplug,,Ability to have a flexible schedule,,0,,,,,,,,,,,Business owner,1,2-5 time zones,1,1,Fewer than 10,100%,Yes,Yes,Partially,Yes,Yes,Gym,Nope
,United States,Marketing,,Marketing and Advertising,,White,,1 year - 4 years,Less than six months,0,,0,,1,1,Staying motivated,,Not having to commute,,1,I don't know,,1,,,Just my location,,I'm working the same amount,0,,Employee,1,2-5 time zones,0,1,51 to 100,100%,No,No,No,Yes,Yes,,
,Portugal,Consumer products,,Operations,,White,,10 years - 14 years,5 years - 9 years,0,,0,,1,1,Not being able to unplug,,Ability to have a flexible schedule,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,no
,United Kingdom,Financial Services,,Operations,,White,,1 year - 4 years,6 months to 11 months,1,0,1,1,1,1,Difficulties with collaboration and communication,,Ability to have a flexible schedule,,1,I don't know,,0,,Lack of technology and server capacity,How I collaborate and communicate,,I'm working more,0,I'm often the last to receive updates,Employee,1,2-5 time zones,0,0,"501 to 1,000",26 to 50%,No,No,No,No,No,no,no
,Albania,IT and Services,,,Consulting,White,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Loneliness,,Ability to spend time with family,,1,I don't know,,1,,,Just my location,,I'm working more,1,,Business owner,1,16+ time zones,0,1,Just me,100%,Yes,Yes,Yes,Yes,Yes,,No
,India,Software,,Engineering,,Asian or Pacific Islander,,1 year - 4 years,6 months to 11 months,0,,0,,1,1,Loneliness,,Ability to have a flexible schedule,,1,I don't know,,1,"Good policies across org + taking care of employees during this hard time, org was ready to go remote.",,My work hours,,I'm working more,1,"I spend a lot of time in meetings, which results in less availability for my coding tasks and hence I spend time at night for it. I am certainly working way more than I was before and I am more tired.",Employee,0,,,0,"501 to 1,000",100%,Yes,No,No,Partially,Yes,NA,NA
,United States,Marketing,,Marketing and Advertising,,White,,5 years - 9 years,1 year to 4 years,1,0,0,,1,1,Loneliness,,Ability to have a flexible schedule,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,Not that I can think of! :)
,United Kingdom,Software,,Data,,Black or African American,,10 years - 14 years,6 months to 11 months,0,,0,,1,1,Not being able to unplug,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,1,11-15 time zones,1,1,101 to 500,100%,No,No,Yes,Yes,Yes,"Desk, chair, monitor and other accessories",No
,Canada,Marketing,,Marketing and Advertising,,White,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,,"Keeping tabs on innovation / progress in my industry. The ""catch up"" nature of events that can be lost when 100% remote",Flexibility to work from any location,,0,,,,,,,,,,,Freelancer / Self-employed,,,,,,,,,,,,,
,Indonesia,E-commerce,,Marketing and Advertising,,Asian or Pacific Islander,,1 year - 4 years,1 year to 4 years,0,,0,,1,1,Difficulties with collaboration and communication,,Flexibility to work from any location,,0,,,,,,,,,,,Employee,1,1 time zone,0,0,Fewer than 10,100%,No,No,No,Partially,No,No,No
,Greece,Marketing,,Marketing and Advertising,,White,,More than 20 years,More than 10 years,1,1,1,1,1,1,Difficulties with collaboration and communication,,Ability to have a flexible schedule,,1,Yes,,1,Near my home,,Just my location,,I'm working the same amount,1,-,Business owner,1,2-5 time zones,1,1,11 to 50,100%,No,No,No,Partially,Yes,Health insurance,-
,Czech Republic,Software,,Marketing and Advertising,,White,,5 years - 9 years,6 months to 11 months,0,,0,,1,1,Loneliness,,Flexibility to work from any location,,1,No,Unknown,0,,"No budget to set up a home office, didnt allow to take screens etc from the office",How I do my work,,I'm working the same amount,0,,Employee,1,6-10 time zones,0,0,101 to 500,76 to 99%,No,No,No,Yes,No,no,no
,Canada,Government,,Marketing and Advertising,,Multiracial or Biracial,,10 years - 14 years,6 months to 11 months,0,,0,,1,1,Staying motivated,,Not having to commute,,1,I don't know,,1,Most of our files and collaboration tools were already online.,,Just my location,,I'm working more,0,I got shifted to a COVID response task force so a lot of the focus of my job changed. But how I work with my colleagues has not. We were already working out of multiple office locations so a lot of team work was already happening online. The lack of commute means the longer hours I'm working now don't completely interfere with the rest of my life.,Employee,0,,,0,"More than 1,001",76 to 99%,No,No,No,Yes,Yes,No,Not really
,United Kingdom,Software,,Marketing and Advertising,,White,,10 years - 14 years,1 year to 4 years,0,,0,,1,1,Loneliness,,Ability to have a flexible schedule,,0,,,,,,,,,,,Business owner,1,2-5 time zones,1,1,Fewer than 10,100%,Partially,Yes,Yes,Yes,Yes,Business miles,"Travel related questions, digital nomad."
,United States,Education,,Engineering,,White,,More than 20 years,6 months to 11 months,0,,0,,1,1,Loneliness,,Ability to have a flexible schedule,,1,I don't know,,1,"My tools and method of working as a web developer barely changed. For all intents and purposes, I was already working remotely from my office at work.",,Just my location,,I'm working less,0,"Working from home makes it easier for me to have focused work, which means I can do more in less time",Employee,0,,,1,"More than 1,001",26 to 50%,No,No,No,Partially,Yes,,
,United States,Marketing,,Marketing and Advertising,,Hispanic or Latino,,More than 20 years,6 months to 11 months,0,,0,,1,1,Not being able to unplug,,Ability to spend time with family,,1,I don't know,,1,I've worked remotely in the past and had expert-level familiarity with tools and deployment as well as a background in setting up remote workflows as a consultant.,,How I collaborate and communicate,,I'm working more,1,Remote work has made my team far more productive and willing to spend extra hours to complete projects. The ability for my team to be able to take care of their personal matters without sacrificing time on the job has also been a big performance improvement as they're as flexible as our scheduling permits.,Employee,0,,,1,11 to 50,1 to 25%,No,No,No,Yes,Yes,,I believe that our remote work setup has been critical for maintaining the mental well-being of my staff. It's not a tangible metric but one that shows in KPIs and goals met.
,United States,IT and Services,,Engineering,,White,,10 years - 14 years,6 months to 11 months,0,,1,1,1,1,Not being able to unplug,,Ability to spend time with family,,1,I don't know,,1,"The company acted like they trusted us. The way they communicated, it felt like our health was priority #1 and they truly seemed to trust us rather than desire to micromanage",,Just my location,,I'm working more,0,Remote work has drastically improved my mental health.,Employee,1,16+ time zones,1,1,"More than 1,001",26 to 50%,No,Yes,No,Yes,Yes,,
,United States,,Agriculture,Finances,,White,,5 years - 9 years,1 year to 4 years,0,,0,,1,1,Distractions at home,,Ability to have a flexible schedule,,0,,,,,,,,,,,Employee,0,,,1,11 to 50,1 to 25%,No,No,No,Yes,Yes,No,No
,Canada,Non-profit,,Marketing and Advertising,,White,,1 year - 4 years,6 months to 11 months,1,1,0,,1,1,Not being able to unplug,,Ability to work from home,,1,Yes,,1,"We're a small, kind, nimble team",,Just my location,,I'm working more,0,,Employee,1,2-5 time zones,0,0,11 to 50,100%,No,No,No,No,Yes,They bought me a desk chair,
,United States,Medical and Healthcare,,Marketing and Advertising,,White,,15 years - 19 years,1 year to 4 years,0,,1,1,1,1,Difficulties with collaboration and communication,,Ability to spend time with family,,1,No,Unknown,1,We overcommunicated. I made sure we had a daily email to all staff being transparent and compassionate.,,How I collaborate and communicate,,I'm working more,1,You have to be more direct in communications but this can be hard for those who have never worked remotely.,Employee,1,2-5 time zones,0,0,101 to 500,100%,No,No,No,Yes,Yes,,"Thanks for doing this work, hopefully note companies go truly remote versus dipping their toe."
